"","movieId","title","totalRating","qtdObs","qtdGenres"
"3408",3244,"Goodbye Girl, The (1977)",0,0,"more"
"3409",3245,"I Am Cuba (Soy Cuba/Ya Kuba) (1964)",0,0,"one"
"3410",3246,"Malcolm X (1992)",0,0,"one"
"3411",3247,"Sister Act (1992)",0,0,"more"
"3412",3248,"Sister Act 2: Back in the Habit (1993)",129,41,"one"
"3413",3249,"Hand That Rocks the Cradle, The (1992)",20.5,7,"more"
"3414",3250,"Alive (1993)",22,6,"one"
"3415",3251,"Agnes of God (1985)",0,0,"more"
"3416",3252,"Scent of a Woman (1992)",7,2,"one"
"3417",3253,"Wayne's World (1992)",14,4,"one"
"3418",3254,"Wayne's World 2 (1993)",15,4,"one"
"3419",3255,"League of Their Own, A (1992)",34,9,"more"
"3420",3256,"Patriot Games (1992)",18,5,"more"
"3421",3257,"Bodyguard, The (1992)",0,0,"more"
"3422",3258,"Death Becomes Her (1992)",10,3,"more"
"3423",3259,"Far and Away (1992)",71,27,"more"
"3424",3260,"Howards End (1992)",259.5,79,"one"
"3425",3261,"Singles (1992)",10.5,3,"more"
"3426",3262,"Twin Peaks: Fire Walk with Me (1992)",0,0,"more"
"3427",3263,"White Men Can't Jump (1992)",13,3,"more"
"3428",3264,"Buffy the Vampire Slayer (1992)",13.5,4,"more"
"3429",3265,"Hard-Boiled (Lat sau san taam) (1992)",68,21,"more"
"3430",3266,"Man Bites Dog (C'est arrivé près de chez vous) (1992)",0,0,"more"
"3431",3267,"Mariachi, El (1992)",11,3,"more"
"3432",3268,"Stop! Or My Mom Will Shoot (1992)",4,1,"more"
"3433",3269,"Forever Young (1992)",18,4,"more"
"3434",3270,"Cutting Edge, The (1992)",5,1,"more"
"3435",3271,"Of Mice and Men (1992)",441.5,138,"one"
"3436",3272,"Bad Lieutenant (1992)",14,4,"more"
"3437",3273,"Scream 3 (2000)",7,2,"more"
"3438",3274,"Single White Female (1992)",3,1,"more"
"3439",3275,"Boondock Saints, The (2000)",0,0,"more"
"3440",3276,"Gun Shy (2000)",11,3,"one"
"3441",3281,"Brandon Teena Story, The (1998)",11,3,"one"
"3442",3282,"Different for Girls (1996)",8,2,"one"
"3443",3284,"They Might Be Giants (1971)",5,1,"more"
"3444",3285,"Beach, The (2000)",4,1,"more"
"3445",3286,"Snow Day (2000)",3,1,"one"
"3446",3287,"Tigger Movie, The (2000)",34,10,"more"
"3447",3289,"Not One Less (Yi ge dou bu neng shao) (1999)",257.5,75,"one"
"3448",3292,"Big Combo, The (1955)",121.5,38,"one"
"3449",3294,"Eaten Alive (1977)",54.5,24,"one"
"3450",3296,"To Sir with Love (1967)",26.5,12,"one"
"3451",3298,"Boiler Room (2000)",37,9,"more"
"3452",3299,"Hanging Up (2000)",0,0,"more"
"3453",3300,"Pitch Black (2000)",0,0,"more"
"3454",3301,"Whole Nine Yards, The (2000)",5,1,"more"
"3455",3302,"Beautiful People (1999)",62.5,15,"one"
"3456",3303,"Black Tar Heroin: The Dark End of the Street (2000)",5,1,"one"
"3457",3304,"Blue Collar (1978)",5,1,"more"
"3458",3306,"Circus, The (1928)",9,2,"one"
"3459",3307,"City Lights (1931)",9,2,"more"
"3460",3308,"Flamingo Kid, The (1984)",2,1,"more"
"3461",3309,"Dog's Life, A (1918)",17,4,"one"
"3462",3310,"Kid, The (1921)",3,1,"more"
"3463",3313,"Class Reunion (1982)",7,2,"one"
"3464",3314,"Big Trees, The (1952)",200,63,"more"
"3465",3316,"Reindeer Games (2000)",0,0,"more"
"3466",3317,"Wonder Boys (2000)",12,3,"more"
"3467",3318,"Deterrence (1999)",9,2,"more"
"3468",3320,"Mifune's Last Song (Mifunes sidste sang) (1999)",7,2,"more"
"3469",3324,"Drowning Mona (2000)",60.5,18,"one"
"3470",3325,"Next Best Thing, The (2000)",0,0,"more"
"3471",3326,"What Planet Are You From? (2000)",75.5,19,"more"
"3472",3327,"Beyond the Mat (1999)",0,0,"one"
"3473",3328,"Ghost Dog: The Way of the Samurai (1999)",0,0,"more"
"3474",3329,"The Year My Voice Broke (1987)",0,0,"more"
"3475",3330,"Splendor in the Grass (1961)",30,10,"more"
"3476",3331,"My Tutor (1983)",10,3,"one"
"3477",3334,"Key Largo (1948)",26,6,"more"
"3478",3338,"For All Mankind (1989)",216.5,64,"one"
"3479",3339,"Cross of Iron (1977)",55.5,18,"one"
"3480",3340,"Bride of the Monster (1955)",9.5,2,"more"
"3481",3341,"Born Yesterday (1950)",3,1,"one"
"3482",3342,"Birdy (1984)",0,0,"more"
"3483",3343,"And God Created Woman (1988)",11,4,"more"
"3484",3344,"Blood Feast (1963)",50,13,"one"
"3485",3347,"Never Cry Wolf (1983)",5,3,"more"
"3486",3349,"Perils of Pauline, The (1947)",0,0,"one"
"3487",3350,"Raisin in the Sun, A (1961)",0,0,"one"
"3488",3351,"Two Thousand Maniacs! (1964)",3,1,"one"
"3489",3354,"Mission to Mars (2000)",17.5,4,"one"
"3490",3355,"Ninth Gate, The (1999)",366.5,112,"more"
"3491",3357,"East-West (Est-ouest) (1999)",0,0,"more"
"3492",3358,"Defending Your Life (1991)",0,0,"more"
"3493",3359,"Breaking Away (1979)",84,22,"more"
"3494",3360,"Hoosiers (a.k.a. Best Shot) (1986)",101.5,28,"more"
"3495",3361,"Bull Durham (1988)",100.5,31,"more"
"3496",3362,"Dog Day Afternoon (1975)",8.5,3,"more"
"3497",3363,"American Graffiti (1973)",85,20,"more"
"3498",3364,"Asphalt Jungle, The (1950)",5.5,2,"more"
"3499",3365,"Searchers, The (1956)",336,80,"more"
"3500",3368,"Big Country, The (1958)",38.5,10,"more"
"3501",3370,"Betrayed (1988)",97,29,"more"
"3502",3371,"Bound for Glory (1976)",0,0,"one"
"3503",3377,"Hangmen Also Die! (1943)",18,5,"more"
"3504",3379,"On the Beach (1959)",6,3,"one"
"3505",3380,"Railroaded! (1947)",0,0,"one"
"3506",3384,"Taking of Pelham One Two Three, The (1974)",180.5,62,"more"
"3507",3385,"Volunteers (1985)",262.5,75,"one"
"3508",3386,"JFK (1991)",95.5,47,"more"
"3509",3387,"Who's Harry Crumb? (1989)",60.5,21,"more"
"3510",3388,"Harry and the Hendersons (1987)",0,0,"more"
"3511",3390,"Shanghai Surprise (1986)",11,3,"more"
"3512",3391,"Who's That Girl? (1987)",0,0,"one"
"3513",3392,"She-Devil (1989)",366,111,"one"
"3514",3393,"Date with an Angel (1987)",126.5,36,"more"
"3515",3394,"Blind Date (1987)",4,1,"more"
"3516",3395,"Nadine (1987)",18.5,7,"one"
"3517",3396,"Muppet Movie, The (1979)",235.5,86,"more"
"3518",3397,"Great Muppet Caper, The (1981)",0,0,"more"
"3519",3398,"Muppets Take Manhattan, The (1984)",228.5,63,"more"
"3520",3399,"Sesame Street Presents Follow That Bird (1985)",47,21,"more"
"3521",3400,"We're Back! A Dinosaur's Story (1993)",7,3,"more"
"3522",3401,"Baby... Secret of the Lost Legend (1985)",8,3,"more"
"3523",3402,"Turtle Diary (1985)",553,147,"more"
"3524",3404,"Titanic (1953)",118.5,43,"more"
"3525",3405,"Night to Remember, A (1958)",45,13,"more"
"3526",3406,"Captain Horatio Hornblower R.N. (1951)",46,21,"more"
"3527",3408,"Erin Brockovich (2000)",42,20,"one"
"3528",3409,"Final Destination (2000)",26.5,6,"more"
"3529",3412,"Bear, The (Ours, L') (1988)",87.5,34,"more"
"3530",3414,"Love Is a Many-Splendored Thing (1955)",112,36,"more"
"3531",3415,"Mirror, The (Zerkalo) (1975)",126.5,45,"one"
"3532",3417,"Crimson Pirate, The (1952)",18,5,"more"
"3533",3418,"Thelma & Louise (1991)",45,11,"more"
"3534",3420,"...And Justice for All (1979)",7,2,"more"
"3535",3421,"Animal House (1978)",74.5,19,"one"
"3536",3422,"She's Gotta Have It (1986)",59,16,"more"
"3537",3423,"School Daze (1988)",40,12,"one"
"3538",3424,"Do the Right Thing (1989)",54.5,14,"one"
"3539",3425,"Mo' Better Blues (1990)",38.5,10,"more"
"3540",3426,"Jungle Fever (1991)",7,3,"more"
"3541",3427,"Coogan's Bluff (1968)",60,18,"one"
"3542",3428,"Champ, The (1979)",48,18,"one"
"3543",3429,"Creature Comforts (1989)",52.5,14,"more"
"3544",3430,"Death Wish (1974)",0,0,"more"
"3545",3431,"Death Wish 2 (1982)",16,6,"more"
"3546",3432,"Death Wish 3 (1985)",122,31,"more"
"3547",3434,"Death Wish 5: The Face of Death (1994)",0,0,"more"
"3548",3435,"Double Indemnity (1944)",8,3,"more"
"3549",3436,"Dying Young (1991)",0,0,"more"
"3550",3437,"Cool as Ice (1991)",0,0,"one"
"3551",3438,"Teenage Mutant Ninja Turtles (1990)",0,0,"more"
"3552",3439,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)",39,10,"more"
"3553",3440,"Teenage Mutant Ninja Turtles III (1993)",161,45,"more"
"3554",3441,"Red Dawn (1984)",42.5,14,"more"
"3555",3442,"Band of the Hand (1986)",13.5,5,"more"
"3556",3444,"Bloodsport (1988)",20,5,"one"
"3557",3445,"Eyes of Laura Mars (1978)",82.5,22,"more"
"3558",3446,"Funny Bones (1995)",7,2,"more"
"3559",3447,"Good Earth, The (1937)",20,5,"one"
"3560",3448,"Good Morning, Vietnam (1987)",8,3,"more"
"3561",3449,"Good Mother, The (1988)",3,1,"one"
"3562",3450,"Grumpy Old Men (1993)",7,2,"one"
"3563",3451,"Guess Who's Coming to Dinner (1967)",0,0,"one"
"3564",3452,"Romeo Must Die (2000)",27,7,"more"
"3565",3453,"Here on Earth (2000)",4,1,"more"
"3566",3454,"Whatever It Takes (2000)",67.5,22,"more"
"3567",3456,"Color of Paradise, The (Rang-e khoda) (1999)",0,0,"one"
"3568",3457,"Waking the Dead (2000)",158.5,42,"more"
"3569",3459,"Gothic (1986)",775.5,193,"more"
"3570",3460,"Hillbillys in a Haunted House (1967)",132.5,39,"one"
"3571",3461,"Lord of the Flies (1963)",25,6,"more"
"3572",3462,"Modern Times (1936)",0,0,"more"
"3573",3463,"Last Resort (National Lampoon's Last Resort) (1994)",4,1,"one"
"3574",3465,"That's Life! (1986)",3,2,"one"
"3575",3466,"Heart and Souls (1993)",0,0,"more"
"3576",3467,"Hud (1963)",14,6,"more"
"3577",3468,"Hustler, The (1961)",156.5,51,"one"
"3578",3469,"Inherit the Wind (1960)",8,4,"one"
"3579",3470,"Dersu Uzala (1975)",18,6,"more"
"3580",3471,"Close Encounters of the Third Kind (1977)",0,0,"more"
"3581",3474,"Retroactive (1997)",13,3,"more"
"3582",3475,"Place in the Sun, A (1951)",6,2,"more"
"3583",3476,"Jacob's Ladder (1990)",3,1,"more"
"3584",3477,"Empire Records (1995)",0,0,"more"
"3585",3478,"Bamba, La (1987)",0,0,"one"
"3586",3479,"Ladyhawke (1985)",76.5,21,"more"
"3587",3480,"Lucas (1986)",12.5,3,"more"
"3588",3481,"High Fidelity (2000)",6,2,"more"
"3589",3483,"Road to El Dorado, The (2000)",11.5,3,"more"
"3590",3484,"Skulls, The (2000)",3,1,"one"
"3591",3487,"El Dorado (1966)",12,3,"one"
"3592",3489,"Hook (1991)",0,0,"more"
"3593",3490,"Horror Express (1972)",5,2,"one"
"3594",3491,"My Chauffeur (1986)",26,8,"one"
"3595",3492,"Son of the Sheik, The (1926)",90,22,"more"
"3596",3494,"True Grit (1969)",12,5,"more"
"3597",3495,"Roadside Prophets (1992)",14.5,6,"more"
"3598",3496,"Madame Sousatzka (1988)",405,106,"one"
"3599",3497,"Max Dugan Returns (1983)",84,25,"one"
"3600",3498,"Midnight Express (1978)",23,9,"one"
"3601",3499,"Misery (1990)",46,16,"more"
"3602",3500,"Mr. Saturday Night (1992)",110.5,30,"more"
"3603",3501,"Murphy's Romance (1985)",23,9,"more"
"3604",3502,"My Life (1993)",410,107,"one"
"3605",3503,"Solaris (Solyaris) (1972)",10,4,"more"
"3606",3504,"Network (1976)",3.5,2,"more"
"3607",3505,"No Way Out (1987)",3,1,"more"
"3608",3506,"North Dallas Forty (1979)",19,5,"more"
"3609",3507,"Odd Couple, The (1968)",33,10,"one"
"3610",3508,"Outlaw Josey Wales, The (1976)",82.5,25,"more"
"3611",3509,"Black and White (1999)",303.5,75,"one"
"3612",3510,"Frequency (2000)",71.5,23,"more"
"3613",3511,"Ready to Rumble (2000)",27,11,"one"
"3614",3512,"Return to Me (2000)",5,2,"more"
"3615",3513,"Rules of Engagement (2000)",41,16,"more"
"3616",3515,"Me Myself I (2000)",3,2,"more"
"3617",3516,"Bell, Book and Candle (1958)",22.5,6,"more"
"3618",3518,"End of Violence, The (1997)",0,0,"more"
"3619",3519,"Force 10 from Navarone (1978)",3,1,"more"
"3620",3520,"How to Stuff a Wild Bikini (1965)",0,0,"one"
"3621",3521,"Mystery Train (1989)",0,0,"more"
"3622",3522,"Sacco and Vanzetti (Sacco e Vanzetti) (1971)",15,6,"one"
"3623",3524,"Arthur (1981)",7,4,"more"
"3624",3525,"Bachelor Party (1984)",5,3,"one"
"3625",3526,"Parenthood (1989)",0,0,"more"
"3626",3527,"Predator (1987)",57,15,"more"
"3627",3528,"Prince of Tides, The (1991)",9,2,"more"
"3628",3529,"Postman Always Rings Twice, The (1981)",0,0,"more"
"3629",3531,"All the Vermeers in New York (1990)",29,10,"more"
"3630",3534,"28 Days (2000)",0,0,"one"
"3631",3535,"American Psycho (2000)",6,2,"more"
"3632",3536,"Keeping the Faith (2000)",0,0,"more"
"3633",3537,"Where the Money Is (2000)",72.5,25,"more"
"3634",3538,"East is East (1999)",26.5,11,"one"
"3635",3539,"Filth and the Fury, The (2000)",5,2,"one"
"3636",3540,"Passion of Mind (2000)",33,11,"more"
"3637",3543,"Diner (1982)",0,0,"more"
"3638",3544,"Shakes the Clown (1992)",0,0,"one"
"3639",3545,"Cabaret (1972)",3,1,"more"
"3640",3546,"What Ever Happened to Baby Jane? (1962)",0,0,"more"
"3641",3547,"Prick Up Your Ears (1987)",0,0,"more"
"3642",3548,"Auntie Mame (1958)",3,1,"more"
"3643",3549,"Guys and Dolls (1955)",9.5,3,"more"
"3644",3550,"The Hunger (1983)",5,1,"one"
"3645",3551,"Marathon Man (1976)",0,0,"more"
"3646",3552,"Caddyshack (1980)",4,1,"one"
"3647",3553,"Gossip (2000)",66,24,"more"
"3648",3554,"Love and Basketball (2000)",83.5,22,"more"
"3649",3555,"U-571 (2000)",0,0,"more"
"3650",3556,"Virgin Suicides, The (1999)",14,3,"more"
"3651",3557,"Jennifer 8 (1992)",10,3,"more"
"3652",3559,"Limelight (1952)",0.5,1,"more"
"3653",3560,"Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978)",35.5,9,"more"
"3654",3563,"Crow: Salvation, The (2000)",11,3,"more"
"3655",3564,"Flintstones in Viva Rock Vegas, The (2000)",4,1,"more"
"3656",3565,"Where the Heart Is (2000)",2,1,"more"
"3657",3566,"Big Kahuna, The (2000)",2,1,"more"
"3658",3567,"Bossa Nova (2000)",9,3,"more"
"3659",3568,"Smiling Fish and Goat on Fire (1999)",22,6,"more"
"3660",3569,"Idiots, The (Idioterne) (1998)",7,2,"more"
"3661",3571,"Time Code (2000)",0,0,"more"
"3662",3572,"Carnosaur (1993)",4,1,"more"
"3663",3573,"Carnosaur 2 (1995)",17,5,"more"
"3664",3574,"Carnosaur 3: Primal Species (1996)",79.5,21,"more"
"3665",3575,"Defying Gravity (1997)",932,220,"one"
"3666",3576,"Hidden, The (1987)",20,5,"more"
"3667",3577,"Two Moon Junction (1988)",33,10,"more"
"3668",3578,"Gladiator (2000)",46,15,"more"
"3669",3579,"I Dreamed of Africa (2000)",25,8,"one"
"3670",3580,"Up at the Villa (2000)",116.5,30,"one"
"3671",3581,"Human Traffic (1999)",5.5,2,"one"
"3672",3584,"Breathless (1983)",0,0,"more"
"3673",3587,"Inferno (1980)",37.5,10,"one"
"3674",3588,"King of Marvin Gardens, The (1972)",32.5,10,"more"
"3675",3590,"Lords of Flatbush, The (1974)",6,2,"more"
"3676",3591,"Mr. Mom (1983)",1,1,"more"
"3677",3593,"Battlefield Earth (2000)",27.5,8,"more"
"3678",3594,"Center Stage (2000)",126,32,"more"
"3679",3596,"Screwed (2000)",61,16,"one"
"3680",3598,"Hamlet (2000)",0,0,"more"
"3681",3599,"Anchors Aweigh (1945)",9,2,"more"
"3682",3600,"Blue Hawaii (1961)",62,18,"more"
"3683",3602,"G.I. Blues (1960)",8,3,"more"
"3684",3604,"Gypsy (1962)",28,9,"one"
"3685",3605,"King Creole (1958)",4,2,"more"
"3686",3606,"On the Town (1949)",18.5,5,"more"
"3687",3608,"Pee-wee's Big Adventure (1985)",5,1,"more"
"3688",3609,"Regret to Inform (1998)",133,43,"one"
"3689",3611,"Saludos Amigos (1943)",13,6,"more"
"3690",3612,"The Slipper and the Rose: The Story of Cinderella (1976)",29,8,"more"
"3691",3613,"Things Change (1988)",1,1,"one"
"3692",3614,"Honeymoon in Vegas (1992)",7,2,"more"
"3693",3615,"Dinosaur (2000)",9,4,"more"
"3694",3616,"Loser (2000)",5,2,"more"
"3695",3617,"Road Trip (2000)",28.5,11,"one"
"3696",3618,"Small Time Crooks (2000)",26,7,"more"
"3697",3619,"Hollywood Knights, The (1980)",172,46,"one"
"3698",3620,"Myth of Fingerprints, The (1997)",16.5,6,"more"
"3699",3621,"Possession (1981)",8,3,"more"
"3700",3622,"Twelve Chairs, The (1970)",4,1,"one"
"3701",3623,"Mission: Impossible II (2000)",4,2,"more"
"3702",3624,"Shanghai Noon (2000)",0,0,"more"
"3703",3626,"8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)",0,0,"one"
"3704",3627,"Carnival of Souls (1962)",5,1,"more"
"3705",3628,"Flying Tigers (1942)",7,2,"more"
"3706",3629,"Gold Rush, The (1925)",11,3,"more"
"3707",3632,"Monsieur Verdoux (1947)",9,3,"more"
"3708",3633,"On Her Majesty's Secret Service (1969)",34.5,9,"more"
"3709",3634,"Seven Days in May (1964)",9.5,4,"one"
"3710",3635,"Spy Who Loved Me, The (1977)",5.5,3,"more"
"3711",3637,"Vagabond (Sans toit ni loi) (1985)",3,1,"one"
"3712",3638,"Moonraker (1979)",25.5,7,"more"
"3713",3639,"Man with the Golden Gun, The (1974)",24,9,"more"
"3714",3640,"King in New York, A (1957)",18,6,"more"
"3715",3643,"Fighting Seabees, The (1944)",171.5,44,"more"
"3716",3646,"Big Momma's House (2000)",0,0,"one"
"3717",3649,"American Gigolo (1980)",0,0,"one"
"3718",3653,"Endless Summer, The (1966)",0,0,"one"
"3719",3654,"Guns of Navarone, The (1961)",64,17,"more"
"3720",3655,"Blow-Out (La grande bouffe) (1973)",3,1,"one"
"3721",3656,"Lured (1947)",0,0,"more"
"3722",3657,"Pandora and the Flying Dutchman (1951)",140.5,42,"one"
"3723",3658,"Quatermass and the Pit (1967)",370.5,104,"more"
"3724",3659,"Quatermass 2 (Enemy from Space) (1957)",93.5,22,"more"
"3725",3660,"Puppet Master (1989)",533,133,"more"
"3726",3661,"Puppet Master II (1991)",64.5,17,"more"
"3727",3662,"Puppet Master III: Toulon's Revenge (1991)",18,4,"more"
"3728",3663,"Puppet Master 4 (1993)",31.5,9,"more"
"3729",3664,"Puppet Master 5: The Final Chapter (1994)",11.5,3,"more"
"3730",3665,"Curse of the Puppet Master (Puppet Master 6: The Curse) (1998)",4,1,"more"
"3731",3668,"Romeo and Juliet (1968)",27.5,6,"more"
"3732",3669,"Stay Tuned (1992)",29.5,7,"one"
"3733",3671,"Blazing Saddles (1974)",77,21,"more"
"3734",3672,"Benji (1974)",9,2,"more"
"3735",3673,"Benji the Hunted (1987)",11,3,"more"
"3736",3674,"For the Love of Benji (1977)",54.5,14,"more"
"3737",3675,"White Christmas (1954)",8,2,"more"
"3738",3676,"Eraserhead (1977)",0,0,"more"
"3739",3677,"Baraka (1992)",24,6,"one"
"3740",3678,"Man with the Golden Arm, The (1955)",0,0,"one"
"3741",3679,"Decline of Western Civilization, The (1981)",0,0,"more"
"3742",3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",42,10,"one"
"3743",3681,"For a Few Dollars More (Per qualche dollaro in più) (1965)",25.5,6,"more"
"3744",3682,"Magnum Force (1973)",16,4,"more"
"3745",3683,"Blood Simple (1984)",14,3,"more"
"3746",3684,"Fabulous Baker Boys, The (1989)",6,2,"more"
"3747",3685,"Prizzi's Honor (1985)",29.5,8,"more"
"3748",3686,"Flatliners (1990)",45.5,14,"more"
"3749",3687,"Light Years (Gandahar) (1988)",96.5,30,"more"
"3750",3688,"Porky's (1982)",16,6,"one"
"3751",3689,"Porky's II: The Next Day (1983)",128.5,35,"one"
"3752",3690,"Porky's Revenge (1985)",5,1,"one"
"3753",3691,"Private School (1983)",39,11,"one"
"3754",3692,"Class of Nuke 'Em High (1986)",197,53,"more"
"3755",3693,"Toxic Avenger, The (1985)",116.5,32,"more"
"3756",3694,"Toxic Avenger, Part II, The (1989)",113,31,"more"
"3757",3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",48,19,"more"
"3758",3696,"Night of the Creeps (1986)",74,19,"more"
"3759",3697,"Predator 2 (1990)",38.5,11,"more"
"3760",3698,"Running Man, The (1987)",76.5,31,"more"
"3761",3699,"Starman (1984)",0,0,"more"
"3762",3700,"Brother from Another Planet, The (1984)",0,0,"more"
"3763",3701,"Alien Nation (1988)",21,6,"more"
"3764",3702,"Mad Max (1979)",0,0,"more"
"3765",3703,"Road Warrior, The (Mad Max 2) (1981)",0,0,"more"
"3766",3704,"Mad Max Beyond Thunderdome (1985)",844,202,"more"
"3767",3705,"Bird on a Wire (1990)",0,0,"more"
"3768",3706,"Angel Heart (1987)",38,11,"more"
"3769",3707,"9 1/2 Weeks (Nine 1/2 Weeks) (1986)",14.5,4,"more"
"3770",3708,"Firestarter (1984)",0,0,"more"
"3771",3709,"Sleepwalkers (1992)",12.5,4,"one"
"3772",3710,"Action Jackson (1988)",0,0,"more"
"3773",3712,"Soapdish (1991)",68,19,"one"
"3774",3713,"Long Walk Home, The (1990)",17,5,"one"
"3775",3714,"Clara's Heart (1988)",153.5,43,"one"
"3776",3715,"Burglar (1987)",11,3,"more"
"3777",3716,"Fatal Beauty (1987)",22,6,"more"
"3778",3717,"Gone in 60 Seconds (2000)",82,20,"more"
"3779",3718,"American Pimp (1999)",5,2,"one"
"3780",3719,"Love's Labour's Lost (2000)",117,28,"more"
"3781",3720,"Sunshine (1999)",6,4,"one"
"3782",3721,"Trixie (2000)",8,2,"more"
"3783",3723,"Hamlet (1990)",74.5,21,"one"
"3784",3724,"Coming Home (1978)",6,2,"more"
"3785",3725,"American Pop (1981)",25.5,8,"more"
"3786",3726,"Assault on Precinct 13 (1976)",4,2,"more"
"3787",3727,"Near Dark (1987)",0,0,"more"
"3788",3728,"One False Move (1992)",5,1,"more"
"3789",3729,"Shaft (1971)",5,1,"more"
"3790",3730,"Conversation, The (1974)",8,2,"more"
"3791",3731,"Cutter's Way (1981)",5,1,"more"
"3792",3732,"Fury, The (1978)",208.5,58,"one"
"3793",3733,"Paper Chase, The (1973)",52.5,19,"one"
"3794",3734,"Prince of the City (1981)",396,108,"one"
"3795",3735,"Serpico (1973)",32,8,"more"
"3796",3736,"Ace in the Hole (Big Carnival, The) (1951)",63.5,18,"one"
"3797",3737,"Lonely Are the Brave (1962)",56,17,"more"
"3798",3738,"Sugarland Express, The (1974)",87,24,"one"
"3799",3739,"Trouble in Paradise (1932)",4,1,"more"
"3800",3740,"Big Trouble in Little China (1986)",60.5,17,"more"
"3801",3741,"Badlands (1973)",0,0,"more"
"3802",3742,"Battleship Potemkin (1925)",31.5,16,"more"
"3803",3743,"Boys and Girls (2000)",6,2,"more"
"3804",3744,"Shaft (2000)",498.5,126,"more"
"3805",3745,"Titan A.E. (2000)",4,1,"more"
"3806",3746,"Butterfly (La lengua de las mariposas) (1999)",0,0,"one"
"3807",3747,"Jesus' Son (1999)",157,38,"one"
"3808",3751,"Chicken Run (2000)",2,1,"more"
"3809",3752,"Me, Myself & Irene (2000)",7.5,2,"more"
"3810",3753,"Patriot, The (2000)",1,1,"more"
"3811",3754,"Adventures of Rocky and Bullwinkle, The (2000)",34,13,"more"
"3812",3755,"Perfect Storm, The (2000)",86.5,30,"more"
"3813",3757,"Asylum (1972)",174,45,"one"
"3814",3758,"Communion (1989)",58.5,14,"more"
"3815",3759,"Fun and Fancy Free (1947)",10.5,3,"more"
"3816",3760,"Kentucky Fried Movie, The (1977)",0,0,"one"
"3817",3761,"Blood In, Blood Out (1993)",9,2,"more"
"3818",3763,"F/X (1986)",37,10,"more"
